age,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
FE:5 u_H:0,0.21891184881246245,0.23278018761881336,0.24688966739706414,0.2608356900565094,0.2725401274509962,0.28410308921307525,0.294893057096617,0.30519927895142596,0.31408325447044105,0.3233972610265872,0.33080708492672267,0.3391461759080323,0.34585317913728525,0.35198083638415856,0.357743102087971,0.36346245799157223,0.3676843913665441,0.37183452432325115,0.3761276178407143,0.37943239833486625,0.38182640046404104,0.3836610360400807,0.3855081224784673,0.3878549384723334,0.3883466376222042,0.38869900793921663,0.3885533571037683,0.38811955222927075,0.38662397132464016,0.38559357762488056,0.3830740729566141,0.3801517583968973,0.3780737225028117,0.37473740217929863,0.3715371271348149,0.36730702652097674,0.36240192398928506,0.3568394223968895,0.35159832671521357,0.3452803019687208,0.3390372554000993,0.3315240105007784,0.32354437085787685,0.3158487892767276,0.30700580859260507,0.29592994147501545,0.28492328548902174,0.27228494219905214,0.2598521926030354,0.24603054046899042,0.23199630448377245
FE:7 u_H:0,0.21891183515508306,0.23383507594571448,0.2468274666598675,0.26107956915190317,0.27290221332929726,0.28402653363881186,0.29494581673983167,0.30521544319943145,0.31351914884007775,0.3230991638661304,0.33040411819528487,0.33891004729512514,0.3449457234860848,0.35089421140290744,0.35760897726773344,0.3634179183983585,0.36810241973142016,0.37250214959696076,0.3760941582804799,0.3792233754238868,0.3823652209522524,0.38400023256716964,0.38546320086282626,0.3872544367845347,0.38823303411514076,0.3893399044652422,0.388379501414161,0.3878306430754858,0.3867090528891795,0.38497606450406263,0.3825272304827664,0.3801078471157826,0.3776204393500329,0.37382494179018655,0.3714972040568347,0.3668165721361589,0.36281185603811944,0.3581613655285652,0.3524714252339391,0.3463485100967614,0.33965429929073104,0.33253359808540506,0.32412769723994006,0.31569529073043484,0.30653332684172563,0.2949271935126521,0.2852562315865943,0.27279783724123097,0.26006168509273747,0.24623636719606223,0.23273314262467698
FE:8 u_H:0,0.21891182841572965,0.23376538093538135,0.24751773064542318,0.26126360289024886,0.27228857613426694,0.283927636038731,0.2945974970130551,0.3058135440442073,0.314299312579383,0.32431642037128294,0.33188224664943294,0.3394984699980786,0.3448135851799478,0.35045608906132364,0.3566600492468505,0.36262052251319926,0.3680765818608587,0.3718063457381164,0.37617741009191813,0.37977061149306374,0.38170655473053944,0.3840377138288664,0.3859866449978194,0.38628030783261996,0.3878029519665183,0.3886761762410307,0.3888088792384003,0.3880849023111717,0.3866447637238969,0.38562048008600913,0.38316300649021146,0.380316193565831,0.3774566514123002,0.3743889108178811,0.3715549888921077,0.3673742219490653,0.3624938631186682,0.3579150401931562,0.3522219519020337,0.34552939106582425,0.3396087509634836,0.33219533600630974,0.3239132693522969,0.3149754061379142,0.3059932623365914,0.2949341778132853,0.2847257947442545,0.27254473920027433,0.2602835559729218,0.24638893963615055,0.23217995000914268
FE:10 u_H:0,0.21891182431871092,0.2333429963543335,0.24746021326909173,0.26077348891083696,0.2725782015119593,0.284426134950738,0.29485386839425326,0.3045710018918659,0.31409297387597346,0.3238812552830708,0.3311210957297835,0.33866358952745657,0.3452791577745354,0.351604493736565,0.35686273234920396,0.36311726634471125,0.36787468561435716,0.37244306930145565,0.37617059034900235,0.37933888876357175,0.3820535546061748,0.3837327232653628,0.3854677845908578,0.38795546042523127,0.3880767141306143,0.3886489326367651,0.38820770642402896,0.38768927181443424,0.3871074532385254,0.3845059420662708,0.3828645593876392,0.38012001882238877,0.37733061443752597,0.37434571813784256,0.3716267602746249,0.3669366079239839,0.3625886165455118,0.3581002321494147,0.3522277044531524,0.34576244184601457,0.34018847485966375,0.3326425136802284,0.3241064294688457,0.31585500120418636,0.30682349328150754,0.29543189023706357,0.28445195969841236,0.2730230222556754,0.25951041740372616,0.24642833019796295,0.23228119931330307
FE:12 u_H:0,0.21891182226871783,0.23249971815239798,0.2459013002443934,0.2610724205497194,0.27319346337134875,0.2853022914107305,0.2958182171050262,0.3050821818015226,0.3139398093552066,0.3232861285894367,0.3306998953822167,0.3387526195626616,0.34542059956418897,0.3517956605006611,0.3579556031639124,0.3635020145215422,0.3683961008880782,0.37251125926064355,0.3764109398118759,0.37935731639655373,0.381414704497623,0.38373507965164133,0.3858592158022333,0.3877931302048725,0.38861070233207484,0.3889961606841413,0.3879446848907028,0.3876106675166678,0.38714961761146,0.3857960339790044,0.38312805685032925,0.3799156797133403,0.3769672603054099,0.3747430904974286,0.3710821494617147,0.3659672135953494,0.3621259989709176,0.3575174472498778,0.35193949990317774,0.34549334034485685,0.3395383948888812,0.33220466804427246,0.3229490190204557,0.3148955866345251,0.3063757628752863,0.2953867046185958,0.2846696280463309,0.2727202255340275,0.2599248654829903,0.24582240560336016,0.23218531955443525
FE:13 u_H:0,0.21891182099152162,0.23415114345841354,0.24730091322244388,0.26109114060358257,0.2728474810515135,0.28474432137025746,0.29515832963171407,0.30563052658007644,0.3142794900490577,0.3229789863203701,0.3305526021524624,0.33910230514196277,0.34526754064370285,0.35119701943161785,0.35766201671602954,0.36264352201148886,0.3672314876926303,0.37164781557402365,0.37607788071817994,0.37925187213676265,0.3818720862282142,0.38396735708202623,0.3851247079978942,0.387578819343427,0.38767254573395105,0.3885263023359366,0.3879173487719563,0.3871946822431418,0.3863786065292932,0.3853500551194224,0.3834366005163654,0.3811913131325386,0.37828524391574586,0.3746181078003025,0.37200557631577247,0.36725702215382267,0.36277731891709836,0.35795640712055754,0.3524777112947743,0.34593856951352486,0.33891229099879655,0.33192731997659486,0.32417772040705906,0.3163345804678123,0.306688548481407,0.29495191640356194,0.2839067782603408,0.272337506760015,0.2598543946475369,0.24617250031603904,0.23277182113683362
FE:15 u_H:0,0.21891181987322722,0.23344852314326017,0.24594351759761826,0.2608105764247711,0.2726481401141571,0.2842355472859745,0.29489396203131896,0.3051080407476427,0.3141796258236875,0.3231607327867446,0.331493272985249,0.33884573275687496,0.34514113782214256,0.35130392228270857,0.35807564983649204,0.3629835464385728,0.36736667092522846,0.3726605736570173,0.3764308496511611,0.3802509623366888,0.38240111829534384,0.3845149215149646,0.3862072815972781,0.38807557014066874,0.3875441989893197,0.3879193350058411,0.38774298985813693,0.3866338415227231,0.3859170989873729,0.38561419140089703,0.38318344642590996,0.38069304047173413,0.37756319417685885,0.3743855938920873,0.37133102112313177,0.3678023850687899,0.3626549376486375,0.3578386919446571,0.35225456752410284,0.3460727950103931,0.3398242362106917,0.3321133413508362,0.32388875619784063,0.3151210239533102,0.3065193084518091,0.2948446231397663,0.28378627442341714,0.2724485089107538,0.25992954229209936,0.24672565326759752,0.2325711542513463
FE:17 u_H:0,0.2189118191787433,0.23390541441883583,0.24761759156726623,0.2608887106494936,0.2719003530476294,0.28429441097917607,0.29466485112423685,0.30494910634343936,0.31378230168815036,0.3233788693728523,0.3312885647798438,0.3389380868589488,0.3453441780418631,0.3516668766636414,0.3577791453112661,0.3626736200258424,0.3677981749210132,0.3721556263951036,0.37680393618888997,0.3800751399974443,0.38256527105338745,0.3837918893116641,0.3857017542195248,0.3867460661643458,0.387479676603,0.3888214469401147,0.38868829516370923,0.38789516884365305,0.3877436095846948,0.38549011626596874,0.38254754715218886,0.38074044083022907,0.37776625914381207,0.3743591152650635,0.37133695563609304,0.3664245612587904,0.3622109997523139,0.3571702086419705,0.3518791021576587,0.3459463327835042,0.33885557643050146,0.33201972757973075,0.3238630795252723,0.3154490584573776,0.3068138072990463,0.29529522381753126,0.2847004987342495,0.27194510176553094,0.25921311046733203,0.24588859707036098,0.2327535297571453
FE:18 u_H:0,0.2189118186509496,0.233518517602159,0.24759163705671206,0.2611666759492747,0.2721326394738178,0.2841639546066687,0.294318939228794,0.3052090240656936,0.3142131460340982,0.32361033539811607,0.3313281526305279,0.3388597951397222,0.3452391652116378,0.35229934462490425,0.35806917231616814,0.3621794204135701,0.3672274671638583,0.3712965563848591,0.375426130734258,0.37953485343512317,0.3822160877939783,0.38401042142112574,0.3859194654033558,0.3869917109863751,0.3877054696778405,0.3884379030196257,0.38788783532352267,0.38760346494900444,0.3868308454031328,0.38502620475937105,0.3832188768687948,0.3806559453100058,0.37813610809906534,0.37451073043781435,0.3724428265408048,0.36741216906065144,0.36322751006292264,0.35797304766580684,0.35215065224361564,0.3454336482829059,0.3394616972083381,0.333186400265592,0.3241388454035774,0.3157322075438409,0.3061909335960137,0.29548058007471717,0.28446581467463694,0.2723799603421242,0.2600448812136379,0.24637211580821267,0.23238581334770234
