age,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
FE:2 u_H:0,0.0,-0.3888354917020131,-0.7420037908853846,-1.0628071351231059,-1.3444832064834904,-1.5993539664693597,-1.8234571560125907,-2.012383611547883,-2.1669257958259847,-2.2972180087636214,-2.3955789651326493,-2.468324413089832,-2.506853501111147,-2.524424557354647,-2.513120400320222,-2.4744839457052517,-2.4119707852787573,-2.329706799739087,-2.224514070725738,-2.0982624735735596,-1.9602968581923808,-1.8071985874679273,-1.6413172920395371,-1.4595537963687448,-1.2619447185836656,-1.0623540727829508,-0.8560151666987988,-0.6507249851824315,-0.4456014286084698,-0.23615364565271815,-0.031385744861410304,0.1618289878732464,0.351501729826345,0.5349389387957818,0.7062601099390119,0.8671616623949603,1.010074444993321,1.1384196277843188,1.2530893517954103,1.3474282335265124,1.4144500987610127,1.4600002024588536,1.4748709631515038,1.4627142639736228,1.420062147360829,1.3450534050933747,1.228393985318276,1.070792386985991,0.8708152566192094,0.629241251776194,0.3381758369298964,0.0
FE:4 u_H:0,0.0,-0.7776712375798971,-1.4812025260821378,-2.128804305281004,-2.700014498442824,-3.2064091602818254,-3.6538131503084847,-4.03228353735931,-4.3441606539169255,-4.601641108003826,-4.797504568948635,-4.9464276970986605,-5.025624605752695,-5.06211023622824,-5.042134276417508,-4.961940730535408,-4.829504327124874,-4.657919322797219,-4.441368193883594,-4.197437877536746,-3.914672262358368,-3.591944619967957,-3.2580039085224324,-2.8973138199033346,-2.510106826365035,-2.1126896460283064,-1.6970736380028024,-1.2834169963503053,-0.8702162660664351,-0.45394470194089376,-0.04804376643328259,0.3455641747360046,0.7287914970470979,1.0924322143308243,1.4280385455467401,1.7585294030690088,2.0470538164900782,2.3122535185504858,2.5405840697482596,2.725730766905119,2.85933027921386,2.948834615055575,2.983804843478384,2.9585344565175116,2.8673243732644877,2.7122820519225144,2.4677810290787088,2.150459655260783,1.7478780852615394,1.25782065894552,0.6743728747247436,0.0
FE:6 u_H:0,0.0,-1.166506987745096,-2.232810515848193,-3.200436386011334,-4.050390985291253,-4.8264523561614405,-5.498730002736982,-6.0715337852928455,-6.526326934444273,-6.902438733156018,-7.188757575290123,-7.397498260052081,-7.5093762339707775,-7.564604005811422,-7.546101180186928,-7.43873647795667,-7.259656099689582,-7.007981836280734,-6.699286878707709,-6.317940857660072,-5.8928911414839495,-5.429624598350585,-4.917439271990112,-4.3537454947744365,-3.780559875593096,-3.1811144990295954,-2.5585679068331153,-1.92949986566842,-1.3025970009802,-0.668943078805806,-0.050436050734198455,0.5423435762441794,1.117791129529046,1.6546815626516314,2.1678736770563587,2.6515753654586383,3.0824971145941937,3.476660403146092,3.821179130065185,4.100329311926731,4.2935736504493605,4.431538473366596,4.47504287738373,4.435300348366334,4.300002293157232,4.067861916192757,3.703387186020195,3.22177292978787,2.6116040116836405,1.882348740183899,1.014382158578284,0.0
FE:8 u_H:0,0.0,-1.555342707143607,-2.971901291523764,-4.256834113790075,-5.384822492413563,-6.401470985551493,-7.289907439533821,-8.04281611712508,-8.670267703483688,-9.186481385229659,-9.568996994473283,-9.863221119573044,-10.026195420386124,-10.09082635743537,-10.048862466365215,-9.903841490409558,-9.650493837284447,-9.326195867120186,-8.905811755148049,-8.403350230037654,-7.838718046244772,-7.201787622447074,-6.525268416122684,-5.799797863602088,-5.020846477212275,-4.240827083973197,-3.4135312953906793,-2.5877942181617963,-1.7590669212947783,-0.9188382283489496,-0.11632675751692229,0.6791572099742722,1.438661093758338,2.167822084675475,2.8491919626401048,3.488006336375086,4.059614686393806,4.589061904717436,5.051815144249472,5.425529473038057,5.690010255451407,5.875004372497871,5.946140175559513,5.8927216696457,5.719678870631289,5.412773489902121,4.928557818894255,4.290883680785264,3.4922050886968083,2.5096661157091504,1.3501485456856965,0.0
FE:10 u_H:0,0.0,-1.9441784197148604,-3.7218906077204905,-5.345080117515234,-6.754762630806053,-8.017256015083028,-9.13225450629286,-10.076085391414018,-10.858262290185083,-11.510602099958922,-11.988322563623381,-12.359455835600622,-12.565864699221546,-12.657693197391778,-12.616185297370208,-12.429948744204097,-12.115614774977615,-11.686483318419567,-11.163099248390957,-10.543844428429443,-9.834431659415623,-9.049716791686746,-8.198798650073215,-7.2908720655380375,-6.31744714459952,-5.327517972190331,-4.2898649190563445,-3.2556138133907644,-2.2108323419875213,-1.148622829519081,-0.12865628214316258,0.8610396005436783,1.8125796593412993,2.7266928351297945,3.5821657396454833,4.376452562983006,5.0788323235766315,5.723817737710794,6.293964079558485,6.753045452709492,7.071264109184255,7.309301889256063,7.3942683241992615,7.315564971786831,7.085197554431263,6.708773076663338,6.10801296425343,5.326096217002794,4.336072466819268,3.1302294498062757,1.6852496901906076,0.0
FE:12 u_H:0,0.0,-2.3330141217227127,-4.45785206044818,-6.4044576644264275,-8.107706683383771,-9.639833290459492,-10.973379804122782,-12.120748877900706,-13.048785299756673,-13.804755153816878,-14.396087102323568,-14.829928776617844,-15.067674980979753,-15.160264450589642,-15.099237271556564,-14.874133161902252,-14.511262917449358,-14.01288457390807,-13.37373385607564,-12.627850984059041,-11.791016834576395,-10.856161403168544,-9.862195787797742,-8.776201616368299,-7.586741558112722,-6.392894142501964,-5.1518342394105545,-3.9196047699506815,-2.686728050907483,-1.4466484332946308,-0.2387602605516688,0.9529498879026911,2.1164451037500984,3.23172356543002,4.260954177987341,5.250513411905764,6.116680965185946,6.921797331420718,7.617165884900406,8.180736857446037,8.584757526053703,8.838413418693001,8.921775594686597,8.837575953188999,8.581866514334502,8.118275410741953,7.38935569070472,6.426949934846552,5.2148458722757995,3.7625208250971647,2.021766381120473,0.0
FE:14 u_H:0,0.0,-2.721849825734393,-5.202338129020781,-7.464860234205877,-9.440225462271124,-11.23515827082689,-12.804979364594052,-14.12606684878955,-15.212373153537376,-16.105693280666088,-16.78685531040938,-17.272824746926677,-17.522045691972554,-17.64368472020773,-17.557742973530335,-17.28424368893703,-16.858507726714457,-16.286908452408337,-15.539683248839124,-14.687936941278878,-13.677340260947485,-12.567492347350848,-11.388287808021861,-10.097362792486747,-8.713480557783937,-7.3447446412694255,-5.93001811276184,-4.475845901096383,-3.0244440660008793,-1.5758154923626122,-0.14339131030166274,1.2323389516948493,2.5857168588965873,3.8440451111470977,5.032269264606447,6.155943418044026,7.183215407542044,8.105184405956543,8.911195073365173,9.556242507736593,10.019375418653418,10.33326337550605,10.435411498538306,10.344070062013575,10.030382834028941,9.48979884722624,8.638377319692653,7.521048802042778,6.120992555667271,4.414069022327364,2.37451542409474,0.0
FE:16 u_H:0,0.0,-3.1106855263975093,-5.948119068968507,-8.5373592087515,-10.808382107873861,-12.868631535415119,-14.65860165106959,-16.195652437269942,-17.43930369974969,-18.47124374721322,-19.25270398669544,-19.82316770381494,-20.134224077740473,-20.27136748001725,-20.176453417710256,-19.900715327492563,-19.424056919019183,-18.766586990290026,-17.929907651870586,-16.931096340713495,-15.793567356500835,-14.54866875976806,-13.199703551845017,-11.738312863976232,-10.188760746523291,-8.617967905478285,-6.935156712016035,-5.278126161621714,-3.6347642815275876,-1.941598110013968,-0.3198463398376199,1.246707948023087,2.791575498363962,4.24629110171698,5.593440829045561,6.892686180828918,8.036375041703932,9.08041846271389,9.968466497913164,10.708042529716575,11.250461087450722,11.611126358933184,11.736371605276629,11.634520291189123,11.296212417664384,10.695440406777045,9.754207987587957,8.520854871353446,6.930801720689266,4.98478089042203,2.6749908487893195,0.0
FE:18 u_H:0,0.0,-3.4995212269324414,-6.679980071730942,-9.576129197706518,-12.110063406161057,-14.424368335727182,-16.426212865743427,-18.15094676686619,-19.542348020968294,-20.681188185733284,-21.541669509917178,-22.187591741364677,-22.54516002346158,-22.731446730018213,-22.62246444841948,-22.286478981146367,-21.741455765932255,-20.9968017433498,-20.062794980669512,-18.964667515227408,-17.71380491931701,-16.286280811927377,-14.757166506344193,-13.093200217335179,-11.319588936503276,-9.549071230748371,-7.6960936973226515,-5.84628461417493,-3.995602872702311,-2.100125850517964,-0.2654142874542239,1.5173507100836428,3.245815620603955,4.936912320101802,6.455520927453805,7.96428282098697,9.275655807002154,10.483033772441173,11.536144254223089,12.367579782182695,12.942344881675444,13.324617295293677,13.448455434459994,13.315408618631412,12.892766768961323,12.177192680648862,11.087951776082855,9.666308474425417,7.862203957231198,5.6723886457268335,3.0452467863005466,0.0
FE:20 u_H:0,0.0,-3.8883569256128814,-7.435148871431938,-10.675010497955535,-13.492310023059305,-16.04383375762666,-18.274870489802673,-20.15406811451694,-21.702683136701328,-22.992815195809154,-23.96240163722965,-24.69480081352256,-25.083737051900275,-25.25789967338704,-25.145921632776954,-24.771108694375844,-24.146801203477366,-23.322286990171364,-22.298130068163694,-21.041247653824673,-19.611206931279554,-18.033572620154768,-16.36068349388062,-14.545782329568446,-12.602652470114975,-10.651174124945133,-8.59108941754885,-6.524958914913996,-4.419936677510685,-2.2982854846516734,-0.26369838627027725,1.713268193934846,3.6220271517973988,5.418842159499,7.171709329746918,8.807237473236077,10.22407820938448,11.532305695587215,12.69150501424241,13.60497940196059,14.266599502301373,14.696160986404486,14.850268650191522,14.687588628749905,14.220273017666686,13.440295156554775,12.247023614563895,10.667133506372455,8.6756677216574,6.256433511110683,3.3701042047729466,0.0
FE:2 u_H:1,0.0,-0.3890399330126096,-0.746562962426649,-1.0707111515466026,-1.3634799517870724,-1.622589204574736,-1.8460548247094797,-2.0391336459629708,-2.200640756494878,-2.3309471426301025,-2.425502730895573,-2.494787187508367,-2.5327176936543463,-2.542516731046949,-2.5255857532150974,-2.486217709892747,-2.420605224573129,-2.3293690652808743,-2.2171068779121845,-2.0846363956002962,-1.9294763755926696,-1.7598929220929957,-1.5802976692110822,-1.3923033037793835,-1.1906300041229847,-0.9816439359439795,-0.7643725200308572,-0.5410154759112236,-0.31859396295911846,-0.10415557333027553,0.1147733698362858,0.3248961834816488,0.5300426988983332,0.7242481901953348,0.9071624145766087,1.0796272350720884,1.2319020752628789,1.3643724233809875,1.4777675619236614,1.569398428152999,1.6369142160862526,1.6768596995386222,1.6858902729216192,1.6596577505056136,1.5965726190238185,1.4984031568319802,1.3583484371227967,1.1778013537204306,0.9533508159069506,0.6826540199316641,0.3655764988949493,0.0
FE:4 u_H:1,0.0,-0.7780798243097583,-1.4916024316185754,-2.1445639938288616,-2.7316413049180195,-3.2500295711959897,-3.6964274421402576,-4.084674375044016,-4.409046167983802,-4.665111640354294,-4.855919507232132,-4.99365203665537,-5.070723707351623,-5.083744176505929,-5.051477290850246,-4.964808201675616,-4.831867156637412,-4.654947909408541,-4.434839639062326,-4.167701230677726,-3.8579658771756904,-3.5289983994116185,-3.176453416226291,-2.8036575529038616,-2.404229154054966,-1.9822841415551513,-1.5457967316040704,-1.104625434193866,-0.6576628696076353,-0.22670821037145567,0.2099199426986777,0.6336235158923604,1.0362659566932346,1.4238675685981454,1.7911100335939363,2.1335593703129225,2.4420506159857567,2.7123114242502955,2.9393848171454926,3.123498857715288,3.255842930208172,3.3295879143526075,3.3493937374891503,3.2952129340211957,3.1744588622040415,2.978756063520098,2.7020980524968943,2.342323288660503,1.8968070589040869,1.3578040529375786,0.7265042765678014,0.0
FE:6 u_H:1,0.0,-1.1671197659027919,-2.2416474895182588,-3.218714750770875,-4.097276604874978,-4.869669545036914,-5.537583482657843,-6.11933563040253,-6.596942551115188,-7.001230766914412,-7.280651816797796,-7.481618254802531,-7.598906334454955,-7.631404151564859,-7.591154362640229,-7.4632709935870665,-7.268739689234075,-6.990868069819936,-6.663376157072852,-6.262018024872687,-5.802120813900439,-5.301298337636862,-4.765690906069322,-4.205224382170278,-3.5961160493990296,-2.966395617581899,-2.3201559051676983,-1.6604244875577174,-1.0014317845399834,-0.3622801947868848,0.29714703853066365,0.932581067323909,1.542108097311526,2.1284142157839545,2.6784350189449007,3.194080252396061,3.6517700081638202,4.056672325131624,4.39802069661423,4.67902766158482,4.8805193623305545,4.999979809744777,5.031241070149466,4.953580932847244,4.7728260676970145,4.482777817686305,4.0654688974765865,3.5259442702911654,2.854154513178241,2.0408336727879517,1.0926984060023432,0.0
FE:8 u_H:1,0.0,-1.556159703207042,-2.9879928310752084,-4.29430011223144,-5.471548307407303,-6.502217754137546,-7.3888997570386294,-8.1630604917992,-8.81479422787961,-9.340269273038086,-9.723227037292462,-9.989415951322108,-10.147614643427534,-10.18652327367463,-10.120078219305675,-9.944309244630338,-9.666968128945367,-9.302869261138643,-8.860088347266956,-8.312370539835344,-7.701108950013441,-7.036923136697518,-6.327404483748401,-5.580253899338169,-4.774370958967952,-3.933660884541194,-3.072095354216205,-2.1964367788643093,-1.3156001887207798,-0.44492562073804337,0.41387869365994834,1.2588200796188684,2.0649881497483293,2.834700611495391,3.5676824876171356,4.2538274603141435,4.863833136672302,5.3933391785167855,5.846462975799468,6.212932459282835,6.481595745975638,6.63822888101926,6.6788360099530415,6.570291629773357,6.324607536278495,5.940225123422896,5.392012493128728,4.679629741139833,3.786207964882985,2.7123038867338947,1.4513388481839886,0.0
