age,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
FE:5 u_H:0,452.00990159628225,490.6794562784443,531.7730102358677,574.2032214616215,611.2944716703819,649.3255975135878,686.1771459763984,722.6303330359816,755.1211693682832,790.2331033002989,818.9891416244475,852.3566485033296,879.9634031862471,905.7651065493403,930.5633990129937,955.7600450168413,974.6410331533053,993.5065527553384,1013.3512353782309,1028.8271888457195,1040.1769947820349,1048.951218707255,1057.830562792461,1069.3104595066015,1071.7753130628566,1073.5005355775595,1072.8759341987063,1070.8328318009844,1063.5526744791882,1058.656360201837,1046.5608463377787,1032.5830686428474,1022.8982228651441,1007.2869006776912,992.5252149051071,973.4104655071077,951.3831855455655,926.8283147635001,904.2213094391386,877.6392265204638,851.9578057517758,821.6408111781684,790.4727231860844,761.3942485449086,728.9598296123761,689.8006700233979,652.1123056575842,610.3853303929967,571.2911175652132,529.2093018357887,488.1213540734606
FE:7 u_H:0,602.6798313213844,658.2996093052996,708.812786856848,766.6561670901588,816.683658977182,865.4866869201793,915.2189471903549,963.669125851299,1004.0663714477221,1052.150346131965,1089.8718210339182,1135.1817806951226,1168.1208466715145,1201.2753535525624,1239.7158688112288,1273.8305457501979,1301.8707128711667,1328.683018906178,1350.8174789983552,1370.265661216869,1390.2450024598495,1400.664414800612,1410.0368280820178,1421.5591043290708,1428.081390124786,1435.4138386953239,1429.131387145932,1425.5996949239577,1418.3725273380974,1407.1043197698145,1391.3403877402081,1375.9061662369043,1360.2567598634118,1336.368634836755,1322.1104358443797,1293.7245624863847,1269.8746322064078,1242.720858031678,1209.923466784307,1175.6130767833151,1138.8286836625578,1100.6472464279213,1056.8680064287405,1014.167055539701,969.2551559110369,914.1146298988735,870.1945477573786,815.4455224540322,761.5015764695111,705.0764758481924,652.009203259156
FE:8 u_H:0,753.3497660283211,822.5361243487657,889.4811413573502,959.3163666222857,1017.5391901308902,1081.2921673061426,1141.9661512735368,1208.2190981093977,1260.0419830307435,1323.2236671088897,1372.478058019456,1423.4153659821022,1459.6841231130065,1498.8755136935774,1543.0381571554606,1586.6040025528082,1627.3988255055685,1655.6212821103215,1689.337673637661,1717.4731466577746,1732.6794611328123,1751.415503537842,1767.222661458481,1769.1668384443558,1781.6388546250719,1788.7539237136546,1790.0951579642774,1784.2759168573625,1772.5935626029448,1764.441589450628,1744.7116607700864,1722.032849687049,1699.4470411317623,1675.5376485842248,1653.7636781162046,1622.361186611061,1585.8817643086518,1552.5329703722227,1511.5096941656104,1464.4770086253511,1423.9285955679993,1374.2827845469646,1320.464394229149,1263.8081953742562,1208.666404120247,1143.2820245437379,1085.063720446552,1018.2148327660641,953.9507592306061,883.6137350212144,814.0744524256677
FE:10 u_H:0,904.0197023732126,984.6071091846472,1067.010034906418,1148.0611516415054,1222.8904834983398,1300.9270032064283,1372.1664381590676,1440.7574963337368,1510.376547991603,1584.33919439952,1640.6331415066263,1700.8659047171354,1755.1455511381782,1808.2755621525375,1853.2174353411747,1908.2231303359035,1950.8220321658875,1992.591946069739,2027.0741393116118,2056.738565656676,2082.552049085263,2098.5008727593186,2115.2091328227657,2139.4802346174297,2140.7635896812026,2146.3703855940903,2142.057343630086,2137.067152190875,2131.6437825969238,2105.9441808758074,2090.308545392238,2064.0086959652813,2037.547746123265,2009.712057962052,1984.6473761661382,1941.9741922738006,1903.029693761849,1863.7835938417206,1812.9895474274192,1758.4924680812217,1712.71501685868,1652.0426003512127,1585.417827281727,1522.9520746285352,1456.495378184956,1375.762147765196,1300.3398421324844,1225.521131828053,1139.4190607585535,1060.457507799343,977.4841868901404
FE:12 u_H:0,1054.68964291544,1143.0237639667923,1233.8198060512111,1341.465111145686,1431.2766655073149,1524.615542256504,1608.766579960049,1685.2983123519894,1760.8439776493913,1843.0511206972512,1910.1531545496327,1985.2190569128425,2049.102980366296,2111.6438911458135,2173.5739701266834,2230.584092195788,2281.97146364435,2325.860130383383,2368.137589503297,2400.2737747097135,2422.8426728734808,2448.8288093935726,2472.8383371010436,2494.933704762859,2504.591522740863,2509.0768313338644,2496.931773198969,2493.240257101004,2488.356529392731,2473.3740220724244,2443.5084771806273,2407.5634645715363,2374.871851636602,2351.001000939952,2311.385191461407,2256.9273211484233,2216.8190698120457,2169.7471412095547,2113.584401994253,2050.2288908430683,1993.163128032178,1924.3855519710382,1839.6605492742037,1768.57865471008,1695.5712960441215,1604.8503795210006,1519.28738764442,1427.6160995626283,1333.3524851033208,1232.792358070099,1140.4415488925088
FE:13 u_H:0,1205.359584898005,1319.0353637695575,1421.4513689858038,1533.469906432692,1632.9497545678346,1737.5788261831708,1832.5618802880422,1931.567876161579,2016.0290607756267,2103.401558755653,2181.690071847422,2272.923815621525,2340.387092516834,2406.6389630762883,2480.807733161631,2539.018788947476,2593.5414034339706,2646.9828386176628,2701.649402852518,2741.222732616678,2774.28885883048,2801.124447139171,2815.714718818213,2847.5223714109825,2848.7000608227745,2859.805100947469,2851.732454841418,2842.1471957366107,2831.4782695818244,2818.329042345959,2794.077162954554,2765.767215794998,2729.191154763117,2683.2998778217884,2651.2827976623043,2593.7602036915596,2540.2679793692346,2483.9810362635208,2421.1255971415862,2347.5195243405387,2270.0039799581673,2195.0591127295324,2114.676130259673,2035.8886003420832,1941.0839148716968,1829.9595856307994,1728.572974633759,1627.320342036182,1521.8797951013898,1410.305193064548,1306.8823579205932
FE:15 u_H:0,1356.029526107153,1477.8242199916265,1586.801258460711,1722.3453945258104,1834.912608874098,1949.3333543245403,2058.544184715125,2166.8816987525292,2266.4360578865835,2367.9059102907204,2465.214069271666,2553.365869302283,2630.7624821689606,2708.2747455085464,2795.797841769699,2860.47469982023,2919.1170134830622,2991.7857032477987,3044.2216851520143,3098.265441903414,3128.9733203382348,3159.745679700698,3184.525205052967,3212.0020056913313,3204.1055034286564,3209.212295210112,3206.533081699984,3189.973269380865,3179.3637132173594,3175.4353829391657,3140.3470464363804,3104.8206223325037,3060.2284645380505,3015.681123875388,2973.2537020319105,2925.9349926013087,2856.428696067877,2793.1737997826303,2720.8211087474992,2642.9247173046892,2565.8022866549304,2472.664252674521,2376.5080736223886,2276.6985697506575,2181.8947582532232,2057.4104666072194,1943.0574228999233,1831.496396770228,1712.5854379769034,1592.9755548130427,1469.445322524791
FE:17 u_H:0,1506.6994686851576,1646.425642290473,1779.9732814844879,1914.7057570399536,2030.7995510574888,2166.7258950024284,2284.7136725674036,2405.8590426608534,2513.4071456182883,2633.9818158490084,2736.5477442703896,2838.514131747639,2926.111911897543,3014.652406418293,3102.3293021017234,3173.832712575207,3250.382078327576,3316.629409567342,3388.6388006501907,3440.009074837664,3479.7573698670835,3499.222457897489,3530.0400005817905,3546.569976520442,3558.3142206474486,3580.4298594131224,3578.7043199975105,3565.807235754385,3564.2494944469486,3527.692172543473,3480.242077904888,3451.9358454850526,3405.098231102574,3352.0084993259266,3305.496663578458,3230.7364956742085,3167.9642395429514,3094.0855292504166,3018.056180073628,2935.1697300114756,2837.423893368026,2745.8186082882867,2639.8405044024594,2533.4641920397958,2428.3431420286474,2291.9556696307886,2171.1910104562958,2030.5803333937154,1895.5151744115956,1759.639482101318,1633.023984488224
FE:18 u_H:0,1657.3694115731444,1806.9739942982671,1957.6703405683816,2109.367916470046,2236.670226707112,2381.758418217065,2508.6746331338677,2649.872738735772,2770.6953768986114,2900.707855545407,3010.895388841203,3121.29139677076,3217.2130406568217,3326.320003267614,3417.620914101499,3483.3802891433784,3565.8538568683593,3633.2962590270736,3702.9792035720916,3773.6257943356186,3820.427272782178,3851.990846932651,3885.8577297917477,3904.472208544269,3917.3334267573005,3930.2350031701408,3920.1592579151234,3915.0441344751953,3901.5200954058373,3869.154780643124,3837.4454790836303,3792.7454451650633,3749.329719636284,3686.874778418507,3652.3863608010047,3568.579572593794,3500.141863975124,3415.5171419007193,3323.2609812228084,3219.202307017832,3129.107038717887,3037.254120759179,2907.4028231545053,2790.854196944584,2661.5481112679518,2522.864445550957,2384.152201877022,2238.137544901258,2095.311682914155,1943.2039145068945,1794.131918744655
