age,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
FE:5 u_H:0,80.11921485991606,90.46636568515996,99.22991960803138,115.3406518245911,120.61314546272153,132.40568141567246,144.14862264793382,151.90171886946843,160.89504052152543,169.63212718878808,177.530333051912,187.24569243148395,192.0431354380947,201.1327752676477,211.17822514749886,218.30352520096633,220.21715676889218,226.23551427351495,234.22104426627166,235.22442127409485,240.2879867029551,243.86300574144127,245.18656589349783,253.0770185246215,250.91720791716736,254.31778614438633,250.96965632978362,252.4720608897721,255.28507868256847,249.04425888291505,244.16339864814512,244.40032928600715,244.53300840932934,237.25509298134827,235.12937683759372,229.25645267299728,224.8120056127101,220.48015052049533,211.75143378422965,202.48386396229043,202.58641189087965,189.56622516164296,182.23980811610494,175.08614535519527,165.4830294838319,154.53144455230546,153.1916606772873,141.03558049902048,127.98742091096501,120.88696506050604,109.49545432827583
FE:10 u_H:0,160.23839009728457,180.565498800764,195.9561653843105,225.0820444935532,242.32211301992723,265.64087433908463,287.8907019279708,303.8183577124966,322.6599212811688,338.68234096148154,352.7184615160751,374.25833807360436,383.85711445085724,400.96759085201194,425.26893298935533,438.3899199135877,443.4648498495154,454.33059591043866,465.0940204575717,473.03040466086003,487.3749687825747,488.27111467542585,492.2259897973414,503.1406701421137,498.9089004056664,509.6156524198903,504.04606722326366,509.79709810231753,509.12154384417306,498.3337536170601,490.6826337265243,489.5775864839191,488.4912458033046,471.0556604195615,472.5330754646097,458.90779120462776,451.2174078368652,438.58661744523533,422.1542766436357,404.73866057075605,403.3255071963953,381.1046408980177,362.6778671717215,346.67627044782074,334.50389594166586,305.1162401100949,308.7747981752922,279.3734037376152,257.09902779523713,242.58068721517546,219.19706562685238
FE:15 u_H:0,240.35757331576903,270.2974467374077,297.1469926779771,343.16240349392604,356.4162431326923,397.8303485314803,430.38162941328414,460.143409722335,488.82658640811155,510.00725451023857,534.3568001030043,561.6975312313579,573.8149721593019,598.5788352157508,629.4745070278628,651.3667451091183,666.9407790615901,680.3254548218993,705.7145276725197,710.127339780022,721.2971417947064,734.2329849857476,747.3203062347882,751.2589379816579,754.2189161032794,765.3695880944249,760.7046382754098,762.4496017297614,765.9670341296138,750.1730794294682,737.0858032787452,733.8865136627498,725.4229898340338,712.8611375908096,706.1347675165939,685.8119592065776,674.3843742413097,665.0031239069989,637.3891553551141,603.2681730687356,606.3754492842418,566.2340023515903,544.5571813721357,518.4073492235135,498.8300053441521,459.9952340425202,457.252595293882,420.6133343278235,382.0808931091859,367.1023432705066,328.38403969875145
FE:20 u_H:0,320.476758811843,360.886180751003,397.6927152811553,459.8237615357339,484.59062919670055,533.3809894741424,579.5269077737512,606.0573940534421,644.3119888293938,684.1758125473714,705.7307222742725,742.5268136590835,771.1739386036994,802.2789883387837,840.6250821518499,871.6872433755257,889.5387516744997,911.8626056919345,941.0985251814503,946.9685627670347,969.3938142640504,975.9068170514817,983.1548565747088,1008.3221117778194,991.8132116260998,1017.7015928728324,1004.9380691362022,1015.8659483698743,1020.9225005810596,996.9224496200212,986.1831694676989,974.9322193888056,974.5478308449251,942.6696411109956,938.5687560777366,917.9589751551824,903.8037130070761,880.9030727587777,842.2963546624591,806.7299869469078,814.8847290764921,760.2582712010701,725.9663130592018,703.1951725016189,669.2893401644376,612.4852827893066,612.7855261998645,565.9082537139298,503.6778288413918,483.67862305612135,435.51363713113403
FE:5 u_H:1,89.08313240080192,98.44688427343664,113.05343512037562,122.84614076691369,131.64024530522516,142.86145980012097,153.10373321178807,163.5503560208958,172.76124309296085,186.73229852496522,191.07840089176705,200.19553719666848,209.95916134890018,217.55811695397446,222.98055357354363,233.27195059846872,241.3855606111623,247.2799648922014,251.39705535360807,259.2407889041902,260.9681120114992,263.17420834173055,265.4722543650836,271.36965659744294,270.5146608722197,273.55962725107275,273.5463379546987,275.0948290042423,271.2092912718571,273.5602494400359,268.0943392419436,267.79113865585964,263.2725175243077,261.01031792523537,257.50077561278454,249.3325490042097,244.91523371269696,238.5521576086242,233.90464684582193,227.9579087736388,221.528396038549,213.04605359554353,204.35127276953878,195.48256764482167,183.62165138484414,176.4991676569216,163.42821399696086,154.80926946993515,141.6163121265501,132.03034630573651,118.87844408839253
FE:10 u_H:1,178.166230072776,198.9806687126749,222.8040786845445,244.04818657988358,265.44565419193424,284.39650578492444,305.9769695507276,325.89561534091496,348.01602212372046,373.77673817353735,385.26090508509554,402.42503027114753,421.78169566512116,434.9666922858604,452.6483577821186,467.79579263482344,477.18111761288407,489.85135218992,504.14429819035246,514.9263526911494,517.9631953673068,522.9558421403601,531.596231918909,541.060684986756,542.5514897145299,545.9488605426648,543.9777446276704,549.998399782329,542.5762129695429,545.4773084716188,538.7159268743521,533.4692095046566,527.4444308918546,520.4942985267672,512.6324234992844,498.8028066272275,493.2402755677385,478.352793120761,468.1086426964455,450.9411796191527,440.52240039482797,425.717090272267,404.6081938097347,391.4410806719258,369.02021311504063,356.91874917417215,328.325002145471,312.29083402245664,282.8864384449717,265.2127256835944,239.15526366780932
FE:15 u_H:1,267.24933704197906,294.9723097289901,332.207911770301,365.03044641171147,399.29298384911186,430.53346937450266,458.1792949572534,494.3314385787435,512.7878863390458,561.6705049904818,578.2300399609843,604.8693676707784,629.3562568857409,648.0084329793548,677.3867864055078,695.426959122875,726.9656135225047,740.5200138338024,755.560462106745,775.891332692238,784.0500457883567,788.1769504710037,799.5634381845298,813.9358101898788,813.6091421686535,816.9581075443793,816.533192425156,817.0823923431865,812.667940467101,824.4527247940878,813.0679589473024,803.2434231540373,795.7339310137738,779.7685464125606,765.3651528677709,748.7609467646217,737.548796869221,713.2632635913739,700.1494768338702,681.3271683235041,661.3716205141995,635.8680409429055,608.2652890480966,590.2825524260275,555.00636331698,532.6266355589677,491.54640786873824,465.13130385783023,421.6151117734791,397.8362083790694,358.9146856617692
FE:20 u_H:1,356.3324448687261,394.5240174597757,445.9286329716729,488.4176046887257,537.0056617619115,576.7716367443034,611.4407327919779,649.327884570469,691.8664456360905,739.937100462429,775.0060990744274,803.0322527751724,839.6445321632415,869.7330760904289,903.5465225879211,938.5766396049975,963.332442630571,988.856765879581,1018.5894792938287,1031.7866772085663,1039.765687080951,1050.9628533068435,1066.461368235236,1082.9488573400831,1089.8545510435217,1087.5141840537196,1084.9924760344222,1093.1110545622519,1089.043084732726,1083.4757609723515,1077.7331875171874,1064.583824651019,1049.6907944084526,1045.9217776825349,1024.1824767970418,996.5232670406093,984.1630028582815,953.2578931401115,935.6274072416023,910.959559321836,884.1507619928126,844.297067307997,805.844532711177,782.3921904324662,743.5137900018401,714.7967814179896,657.6181670495668,618.8914315163936,561.6710581938765,526.9197341611823,476.7553585584351
