age,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
FE:5 u_H:0,0.0,-3.2862700624443626,-6.638265764177492,-10.057345690997568,-13.54488708674133,-17.10237844183179,-19.695920716901856,-22.179735831452096,-24.62042136380568,-25.04466098621903,-24.72810143939884,-24.27331506871717,-23.7121366470987,-23.07591023886131,-22.346578914206322,-21.52520845391236,-20.622995665357813,-19.65577691576592,-18.611729194410277,-17.49299590612526,-16.324847930255608,-15.098035147204717,-13.820639207430812,-12.483886555625531,-11.089807061578421,-9.670555014576426,-8.21587746590446,-6.744412498312862,-5.255147010666824,-3.7419813563027433,-2.2271833543252444,-0.7216118388651784,0.7908398744015709,2.304352610437304,3.8072376841405506,5.296677679451756,6.760780593919469,8.202636014564012,9.622597397158144,11.00369590705411,12.330585608907345,13.615855842862056,14.831674620132146,15.973550918672695,16.70542716826207,16.45526376021891,14.551459210073011,11.935693220931055,9.114992123471673,6.196241544563682,3.246986648778282,0.0
FE:7 u_H:0,0.0,-4.37231191183082,-8.832070937338,-13.381291335746626,-18.021543740982356,-22.75491878682036,-26.149311984723706,-29.475899791605954,-32.762388270786715,-33.204209017376215,-32.74538917241433,-32.13174357414885,-31.36826221640828,-30.500887939453527,-29.514703262038832,-28.402444991265295,-27.173917912180453,-25.84702845899895,-24.42044564772382,-22.91608734462564,-21.325470025676942,-19.631985590028307,-17.898119709314006,-16.090912909875627,-14.21632219739968,-12.296871268058068,-10.319724399247901,-8.324427966878647,-6.3044808939846835,-4.25935751518927,-2.202586665039996,-0.14516012481720586,1.9161286960349597,3.9681056081551387,5.993913469578409,8.031985970681239,10.020365148400444,11.998943613749523,13.93511968737042,15.81921646579064,17.639083712596733,19.40073045262363,21.075948903503384,22.573669774781237,23.405367104304705,22.404794150542568,19.345603299164598,15.923613372601302,12.176707339641608,8.198160015450947,4.301269716456182,0.0
FE:8 u_H:0,0.0,-5.476009776588651,-11.061539293003241,-16.758861247186616,-22.570360885943412,-28.49791464247804,-32.85786675958286,-37.10343932516011,-40.98232948224359,-41.55394333247487,-41.015828867123005,-40.23492248987325,-39.289343247694184,-38.236023357518626,-37.04471277935751,-35.6921413585119,-34.19756835849018,-32.57121728965122,-30.83288748086145,-28.95380046789456,-26.988941678631864,-24.931930414608065,-22.772950397955576,-20.508565123719833,-18.20521644806493,-15.833375626081716,-13.395105434823495,-10.912758280564551,-8.404306719047947,-5.860608930006707,-3.3019461739738643,-0.7623940861695297,1.782438814594998,4.304880795180457,6.821883476627438,9.318978507076235,11.77099665051631,14.19543077193324,16.581083719119388,18.906088952355947,21.134727213635617,23.305553925568407,25.360580559814306,27.236704794210137,28.03569238703192,27.2016755465804,24.051892821359804,19.708396225745773,15.037508549207399,10.217666969618945,5.387310168691131,0.0
FE:10 u_H:0,0.0,-6.57079302750315,-13.273002400849146,-20.109323867538503,-27.082500863264105,-34.19542745315981,-39.22253447973454,-44.25097725197488,-49.2622248289811,-49.981177886505,-49.342153766701806,-48.43961603793404,-47.329241432316124,-46.04632224665168,-44.590207302646306,-42.956516651495015,-41.143008612063035,-39.20170543694052,-37.09118265834763,-34.83698053181199,-32.47734946969165,-29.9835571269029,-27.402117998242893,-24.711075889089628,-21.924023544747396,-19.098811688893083,-16.17765792328354,-13.218043649470522,-10.223947602261644,-7.1822704566677045,-4.154295080642609,-1.0983719773248866,1.9558222952774402,5.001675190639614,8.021847165029346,11.007292988185938,13.94875814477294,16.874655270684567,19.75442718975762,22.548626850290198,25.228397772205096,27.84551748763816,30.329094698346893,32.515420322401546,33.925711774905594,33.03629896304222,28.992391530481367,23.817101827838478,18.15560741449701,12.311574992403159,6.459281881793256,0.0
FE:12 u_H:0,0.0,-7.659234528222126,-15.471652821502557,-23.440428122427367,-31.568665798660557,-39.86011268912723,-45.74528512020729,-51.49069782063031,-57.31863017523222,-58.214870623676646,-57.43002209173725,-56.36578592042002,-55.062147417366766,-53.55432203811418,-51.84736014662759,-49.927174312240545,-47.797049873636894,-45.48520194348471,-43.01946563457852,-40.391094720842865,-37.618615502405824,-34.71116963480195,-31.67597798660751,-28.521968753773333,-25.25151221406042,-21.910782363471007,-18.474654773664525,-15.00254379161782,-11.477804254886347,-7.884714722555061,-4.296340329985356,-0.7091581154996051,2.8732682390578406,6.463491507255883,10.012290642460046,13.52089947653342,16.955219619234803,20.371108840218305,23.746636083063553,27.011278761318096,30.144511721358796,33.214753658659305,36.13386483935271,38.730554408632244,40.21493764250519,38.71656001840199,33.67462090547089,27.646795426080935,21.175481840263714,14.36544349249016,7.518631504706062,0.0
FE:13 u_H:0,0.0,-8.74851096900618,-17.671991837825658,-26.773975341363556,-36.0580746311062,-45.527888903293466,-52.18172254537813,-58.943888258884854,-65.40672552478323,-66.18963077349234,-65.29612819517048,-64.05611000484916,-62.54219627133166,-60.80407382505828,-58.84415206863417,-56.63506312637152,-54.22777666386768,-51.593899394041635,-48.75561612239972,-45.735402951640246,-42.56649007637546,-39.23154188962938,-35.78922584281743,-32.192106090494605,-28.417712319178435,-24.588879730874456,-20.66087315444004,-16.69243818447329,-12.67688026088498,-8.614245942065448,-4.535068404222236,-0.434267788754287,3.6817458697990375,7.7988509479176145,11.862381750150329,15.924134893077726,19.895717096211104,23.84543407396875,27.717041919497085,31.48827371886991,35.12419298478552,38.62865202963643,41.95935495068561,44.83268129016869,46.084746453592075,44.07964201520033,38.51988650790925,31.61035543611052,24.239595959042653,16.39077574584501,8.59259407847684,0.0
FE:15 u_H:0,0.0,-9.8483393678993,-19.893645538352924,-30.13990723392279,-40.59123138802589,-51.251607633091524,-59.005756980429695,-66.51339411760857,-73.88242361955973,-74.72831423166879,-73.81370225507835,-72.40251587799861,-70.67943520074542,-68.74222776588033,-66.52475746638316,-64.03687267121622,-61.318065165451785,-58.378776153334734,-55.18679509552859,-51.82279180074573,-48.23720086633865,-44.469077514047,-40.57133203512206,-36.48352476400558,-32.2443991988378,-27.972755774236333,-23.59355599957676,-19.119004136409053,-14.601212406858746,-10.024272005112746,-5.408144614366965,-0.7968846287373973,3.8360652491025964,8.417065576612437,12.983949727706866,17.52069200464899,21.996061375963052,26.412957414384348,30.757099947285916,34.9691037883822,39.033516200601674,42.978003329389296,46.68696765629189,49.80965617526121,51.37562441823988,49.573247833466766,43.38119491219974,35.45768694795568,27.263810138296353,18.56442414148005,9.680619706947589,0.0
FE:17 u_H:0,0.0,-10.894932786402412,-22.007764344214966,-33.342763440509884,-44.90449189011442,-56.69692658659444,-65.17642996913087,-73.75750397149373,-81.87351920050683,-82.82877702980859,-81.60583953076451,-79.9593359146256,-77.98130298377549,-75.75494512717214,-73.20819333839451,-70.38041256127123,-67.26805694444282,-63.88730265287805,-60.26455836066545,-56.39491942639103,-52.3175012156877,-48.05790228060858,-43.624759375791974,-38.998921763643835,-34.23658091443071,-29.381062362334745,-24.329234188549986,-19.247473922155734,-14.126209513870895,-8.88467534174711,-3.659040572249365,1.5780297742365905,6.855105617899382,12.0819095017875,17.263529151154636,22.44894278255789,27.521061569405614,32.54446441612637,37.47135736536795,42.30098283888157,46.97434234259391,51.50303709856778,55.81544825429893,59.34952993816321,60.5314213743932,56.726893910636996,48.60130978538085,39.90132794980687,30.365815082624653,20.588578029674633,10.684627352242341,0.0
FE:18 u_H:0,0.0,-11.986421702368315,-24.212572448032915,-36.68325004598218,-49.40325137736107,-62.37731264510675,-71.58967438383077,-80.98379267376902,-89.89475053150245,-89.78470743001733,-88.44492129160909,-86.652261997896,-84.4900394419895,-82.06428052251665,-79.25704832594485,-76.13466980631678,-72.73400968060334,-69.0321423507274,-65.06409511175353,-60.83851026060958,-56.39644178180578,-51.698877938557054,-46.827636110979476,-41.73188905020744,-36.46805479249228,-31.138975592286567,-25.64081973215161,-20.08211094752358,-14.443697665335113,-8.678990107066115,-2.9289103067667233,2.8266862833703463,8.588465863587714,14.396696564392734,20.091778132313756,25.843203555994197,31.456764653729163,37.03767892465176,42.52520237435504,47.841755145495796,52.95091444970002,57.937279015968976,62.687484686937864,66.57388426912526,67.02575172900801,62.270789899332044,53.4698990073405,43.594291834715165,33.420971517034054,22.57759709639524,11.771933469370707,0.0
